	geneName	slope	p-val	rejected	p_corrected
27504	DNAJC9-AS1	0.3056975267413917	0.000307505	TRUE	
27505	CFAP70	0.1805324174420238	0.00566591	TRUE	
27531	FUT11	-0.136112879	0.007978557	TRUE	
27563	VDAC2	-0.176423139	2.165137875044143e-06	TRUE	
27588	KCNMA1-AS1	0.316682632	0.006064077	TRUE	
27604	POLR3A	-0.085584045	0.00683701	TRUE	
27646	SFTPD	-0.37014274	0.002439696	TRUE	
27672	SH2D4B	0.32933998937881503	0.002004486	TRUE	
27694	CDHR1	-0.3025386	0.007330251	TRUE	
27761	KLLN	0.30769582966530373	0.004313182	TRUE	
27762	PTEN	0.18654028800637595	0.002980539	TRUE	
27765	MED6P1	0.2616842533744618	0.002534725	TRUE	
27780	ACTA2-AS1	0.25828048204074217	0.001640389	TRUE	
27782	FAS	0.289020037	2.8831494179707364e-05	TRUE	
27794	IFIT5	0.2687578709112207	0.000558994	TRUE	
27831	TNKS2	0.11609233478924613	0.00429117	TRUE	
27837	CPEB3	0.1808958702292373	0.005082995	TRUE	
27842	MARCH5	0.17309747654533575	0.000450871	TRUE	
27851	EXOC6	0.38412759507899663	0.000222602	TRUE	
27856	CYP26A1	0.4227507087481083	0.000220465	TRUE	
27881	NOC3L	0.1863769376910634	0.001994218	TRUE	
27901	RP11-310E22.4	-0.150166728	0.007102576	TRUE	
27907	ENTPD1	0.25030480148417633	0.000338795	TRUE	
27908	ENTPD1-AS1	0.34004003640398983	0.000141151	TRUE	
27909	RP11-429G19.3	0.33363186653500265	0.000246078	TRUE	
27910	CC2D2B	0.33817501	0.002434521	TRUE	
27912	CCNJ	0.19723295640425165	0.000253231	TRUE	
27915	ZNF518A	0.22934676003890106	0.004883922	TRUE	
27919	DNTT	-0.43048035	0.007936694	TRUE	
27924	PIK3AP1	0.1857162337999903	0.002928526	TRUE	
27930	LCOR	0.19025149572366257	3.164541752507876e-05	TRUE	
27932	SLIT1	0.21685472705946568	0.005728776	TRUE	
27934	ARHGAP19	0.25994336658121664	3.312599617506613e-05	TRUE	
27936	RPL12P27	0.46996702788053113	0.000340557	TRUE	
27946	MMS19	-0.086367568	0.004224123	TRUE	
27974	RP11-441O15.3	0.2354614196910826	0.001334475	TRUE	
27984	CUTC	0.17491846651505097	0.003761358	TRUE	
27985	ABCC2	0.370475375	2.1384595629793958e-05	TRUE	
27993	ERLIN1	0.2982554486945904	0.000596545	TRUE	
27994	CHUK	0.21343209288204873	0.000328501	TRUE	
27995	RP11-316M21.7	0.2548641449306796	0.004884428	TRUE	
28008	NDUFB8	-0.135324184	0.000283115	TRUE	
28012	SLF2	0.1737033735183903	0.0001369	TRUE	
28014	MRPL43	-0.095235819	0.004006418	TRUE	
28018	TWNK	0.16091299370295176	0.00267825	TRUE	
28021	SFXN3	-0.170597846	4.750881421630208e-05	TRUE	
28038	FBXW4	-0.338080493	9.878180712156519e-11	TRUE	
28041	FGF8	0.3473499691106391	0.001202484	TRUE	
28043	MGEA5	0.12658013846821492	0.007656609	TRUE	
28046	C10orf76	-0.097253094	3.556390533601671e-05	TRUE	
28053	ELOVL3	0.31830605994035294	0.00274768	TRUE	
28070	ARL3	0.19690841002372683	0.004974624	TRUE	
28102	NEURL1	-0.394321984	0.00017029	TRUE	
28109	SLK	0.22556781915956003	0.0003326	TRUE	
28118	GSTO2	0.19254857191612318	0.004766223	TRUE	
28121	CFAP58-AS1	0.4269899643379256	7.358959911463887e-07	TRUE	
28122	CFAP58	0.3796787090920495	1.055966426443397e-07	TRUE	
28152	ADD3	0.19317103476160052	0.00098558	TRUE	
28158	RP11-525A16.4	0.2585246159618947	0.005715404	TRUE	
28162	SMC3	0.13953495733981025	0.001440537	TRUE	
28169	BBIP1	0.2292110818239333	1.0051748433427456e-05	TRUE	
28170	RP11-348N5.9	0.22460986165526023	0.006804552	TRUE	
28172	SHOC2	0.18117710920245267	0.003189877	TRUE	
28186	ZDHHC6	0.081455217	0.001855668	TRUE	
28191	RP11-57H14.4	0.1495469438922718	0.005386035	TRUE	
28194	TCF7L2	-0.184228714	0.000358611	TRUE	
28211	CCDC186	0.17500388479660872	0.002834635	TRUE	
28225	FAM160B1	0.26158088379060296	0.000396673	TRUE	
28265	RAB11FIP2	0.2022549957406974	0.001091729	TRUE	
28282	FAM45A	0.27735022676752097	5.2659379355955346e-05	TRUE	
28284	PRDX3	0.17363676223067048	0.004415379	TRUE	
28300	MCMBP	0.17247320032575347	0.001276477	TRUE	
28342	FAM24B	-0.225368659	0.003324794	TRUE	
28367	LHPP	-0.267468309	3.4296103902716067e-05	TRUE	
28369	FAM53B	-0.154804395	0.002913068	TRUE	
28393	UROS	-0.170902138	0.000240324	TRUE	
28401	ADAM12	-0.456158812	2.2995274715933e-05	TRUE	
28423	MGMT	-0.249457661	5.053887659808245e-05	TRUE	
28432	CTAGE7P	0.31110063421382184	0.000993989	TRUE	
28450	DPYSL4	-0.336799513	0.002433952	TRUE	
28451	STK32C	-0.189979143	0.000114682	TRUE	
28453	PWWP2B	-0.134281286	0.002069216	TRUE	
28456	C10orf91	-0.297343471	0.005167236	TRUE	
28475	TUBGCP2	-0.127807121	1.3258683534245195e-05	TRUE	
28477	ZNF511	-0.17475948	1.773207834838772e-07	TRUE	
28482	FUOM	-0.202536216	0.000533481	TRUE	
28483	ECHS1	-0.173793718	0.003843997	TRUE	
28487	MTG1	-0.147054892	0.000885848	TRUE	
28490	SCART1	-0.369415483	0.00264865	TRUE	
28530	RP11-326C3.2	-0.194538834	0.004918461	TRUE	
28536	IFITM1	0.19637150622887944	0.003999011	TRUE	
28537	RP11-326C3.11	0.41552646494365986	0.000141481	TRUE	
28540	RP11-326C3.14	0.5504947959659261	3.3075622515762067e-06	TRUE	
28541	RP11-326C3.13	0.4055805483205455	0.00027913	TRUE	
28542	RP11-326C3.12	0.4771093247944609	0.000215286	TRUE	
28543	RP11-326C3.15	0.5122332137729605	7.698398663003196e-05	TRUE	
28544	B4GALNT4	-0.343600116	0.000224829	TRUE	
28546	SIGIRR	-0.202760701	0.004303321	TRUE	
28549	PTDSS2	-0.12972133	0.000869694	TRUE	
28551	RNH1	-0.153901328	5.481314115717903e-05	TRUE	
28553	HRAS	-0.150964181	0.002555542	TRUE	
28560	PHRF1	-0.104161994	0.00283043	TRUE	
28576	SLC25A22	-0.141857994	0.002238217	TRUE	
28579	RPLP2	-0.241378422	9.947847833892874e-05	TRUE	
28580	SNORA52	-0.271806552	0.003942639	TRUE	
28585	POLR2L	-0.171929415	0.000536406	TRUE	
28588	CHID1	-0.168231087	0.000824929	TRUE	
28589	AP2A2	-0.071893285	0.006074963	TRUE	
28600	MOB2	-0.096605994	0.00415638	TRUE	
28633	IGF2	-0.555882147	0.003735135	TRUE	
28640	ASCL2	-0.251851171	0.000161439	TRUE	
28642	TSPAN32	-0.209263532	0.00072148	TRUE	
28647	TSSC4	-0.162582789	1.6264778914572133e-05	TRUE	
28655	CDKN1C	-0.346034986	0.004039539	TRUE	
28661	CTC-343N3.1	0.33116104365720567	0.000805242	TRUE	
28695	PGAP2	0.12547343317755727	0.000220815	TRUE	
28709	RP11-23F23.3	-0.15118515	0.003426952	TRUE	
28791	OR51B6	-0.367935054	0.001623363	TRUE	
28815	TRIM5	0.10230593329489879	0.006250738	TRUE	
28816	TRIM22	0.2613577658839449	0.00026578	TRUE	
28849	RP11-290F24.6	0.3920969757797902	0.003190435	TRUE	
28852	CNGA4	0.457406625	2.3099891806864135e-05	TRUE	
28861	TRIM3	-0.106123246	0.000464643	TRUE	
28862	ARFIP2	-0.109352098	0.000284205	TRUE	
28870	TAF10	-0.121775134	0.003159031	TRUE	
28917	EIF3F	-0.16605562	1.429420622830749e-06	TRUE	
28930	RPL27A	-0.178522704	0.00304303	TRUE	
28932	SNORA3B	-0.235573025	0.007244584	TRUE	
28941	NRIP3	-0.277443377	0.007734938	TRUE	
28963	SBF2	0.1675289886372136	0.001502032	TRUE	
28968	RP11-351I24.3	0.3246696328098654	0.000603414	TRUE	
28969	RP11-351I24.1	0.31037426752357467	0.001701384	TRUE	
28971	AMPD3	0.15390931531871305	0.007314665	TRUE	
28974	RNF141	0.27495289930866307	0.001998155	TRUE	
28976	LYVE1	0.45394337700773457	0.001712057	TRUE	
28977	MRVI1	0.5033134942475034	0.000759977	TRUE	
28978	CTR9	0.16727787244850711	0.00250209	TRUE	
28980	EIF4G2	0.1094641342957447	0.002372908	TRUE	
28981	RP11-685M7.3	0.32554970137231054	0.001491282	TRUE	
28982	ZBED5	0.20864172805807452	0.004858101	TRUE	
29020	BTBD10	0.2713454899143293	0.00294061	TRUE	
29025	FAR1	0.2369442129093553	0.001976956	TRUE	
29050	INSC	0.4399053237192807	1.541851363927013e-05	TRUE	
29051	snoMBII-202	0.021516272	0.005254431	TRUE	
29052	RP11-531H8.1	0.28990107436882984	0.003855661	TRUE	
29053	RP11-531H8.2	0.5565534391938091	0.000938191	TRUE	
29055	RP11-396O20.2	0.10989847769660618	0.00291261	TRUE	
29086	SERGEF	-0.162072647	0.000266144	TRUE	
29116	UEVLD	0.13820601358219886	0.005986631	TRUE	
29137	ZDHHC13	0.12306338573263231	0.006718577	TRUE	
29240	CTD-3012A18.1	0.4330579313743431	7.216954978671251e-07	TRUE	
29279	PRRG4	0.3528946615304154	0.002441824	TRUE	
29288	HIPK3	0.25328258602765796	0.001676606	TRUE	
29294	CD59	0.32216383129291504	0.001475513	TRUE	
29295	FBXO3	0.10021251720287788	0.006645714	TRUE	
29322	RP1-68D18.4	0.43271006577603227	2.2634326928910332e-05	TRUE	
29356	RP11-63D14.1	0.393956553	0.006523401	TRUE	
29405	ACCS	-0.283763356	0.000410104	TRUE	
29407	EXT2	-0.160917827	0.000702839	TRUE	
29441	CRY2	-0.121449272	0.001884863	TRUE	
29444	PEX16	-0.110260994	0.00313753	TRUE	
29446	PHF21A	0.16624353997701258	0.005198857	TRUE	
29471	C11orf49	-0.163225493	0.000110769	TRUE	
29483	MADD	-0.199913948	0.000462957	TRUE	
29486	MYBPC3	0.27691826408613646	0.005392794	TRUE	
29491	PSMC3	-0.161262761	1.8398140908108084e-05	TRUE	
29510	PTPRJ	0.1924576986287051	0.003454446	TRUE	
29692	OR5M8	0.047450234295388284	0.00156446	TRUE	
29793	LPXN	-0.228353607	4.210747841591847e-10	TRUE	
29846	OR10V2P	0.36197958820862763	0.001134426	TRUE	
29847	AP000640.10	0.20805863078272788	0.005906315	TRUE	
29848	STX3	0.24151850766969463	0.0002636	TRUE	
29854	OOSP1	0.4068481818282415	0.003045193	TRUE	
29882	PTGDR2	-0.554798228	6.383194013388436e-05	TRUE	
29884	PRPF19	-0.116328411	0.003835452	TRUE	
29885	RP11-881M11.2	0.30563863550723014	0.000519546	TRUE	
29902	TKFC	-0.152636342	6.648555837578728e-05	TRUE	
29906	TMEM216	0.22188150395792589	0.000337631	TRUE	
29907	CPSF7	0.11156277191850494	0.001797509	TRUE	
29924	MYRF	-0.338369586	0.002388764	TRUE	
29927	FADS1	-0.157955579	0.003547621	TRUE	
29929	FADS3	-0.189978914	0.003648922	TRUE	
29956	RP11-864I4.4	-0.139774902	0.007584607	TRUE	
29957	EEF1G	-0.164802857	0.000600052	TRUE	
29960	MTA2	-0.145367678	2.2690816850065708e-05	TRUE	
29961	EML3	-0.108269729	0.001300285	TRUE	
29971	UBXN1	-0.155898994	2.057936408031154e-06	TRUE	
29978	POLR2G	-0.074619088	0.007814703	TRUE	
29983	TMEM179B	-0.100524181	0.001929773	TRUE	
29985	NXF1	-0.160790081	0.000640236	TRUE	
29990	RP11-727F15.9	-0.273524372	0.00290894	TRUE	
29992	WDR74	-0.152113096	0.00041231	TRUE	
30014	HRASLS5	-0.393098844	0.00254136	TRUE	
30017	RARRES3	-0.267808078	0.004542625	TRUE	
30024	RTN3	0.22369382653497888	0.003857869	TRUE	
30035	COX8A	-0.123373086	0.005480086	TRUE	
30036	OTUB1	-0.095018909	0.00579467	TRUE	
30049	FKBP2	-0.194900347	7.131921188126052e-05	TRUE	
30050	PPP1R14B	-0.179999507	0.000373286	TRUE	
30053	PLCB3	-0.193157046	0.000115308	TRUE	
30054	BAD	-0.130830682	0.006203357	TRUE	
30055	GPR137	-0.136604469	0.003724327	TRUE	
30062	CCDC88B	-0.13576563	0.002514932	TRUE	
30073	NRXN2	-0.2597269	0.00698419	TRUE	
30074	AP001092.4	-0.111174885	0.003094423	TRUE	
30079	MAP4K2	-0.1329255	0.004266703	TRUE	
30085	ATG2A	-0.301549604	0.002571353	TRUE	
30086	MIR6750	-0.123757752	0.002895848	TRUE	
30088	PPP2R5B	-0.185934368	0.001534289	TRUE	
30095	SNX15	-0.178898454	4.5700874111432597e-07	TRUE	
30097	NAALADL1	-0.169618598	0.000831113	TRUE	
30101	VPS51	-0.156174885	2.052860355417043e-05	TRUE	
30103	TM7SF2	-0.176561278	0.004042783	TRUE	
30106	FAU	-0.151785024	0.000874794	TRUE	
30108	SYVN1	-0.09351969	0.007486337	TRUE	
30122	RP11-867O8.5	0.26418521417472624	0.003355229	TRUE	
30123	SLC25A45	-0.148180852	0.001249208	TRUE	
30135	SSSCA1	-0.21362425	2.549339842059578e-05	TRUE	
30144	RELA	-0.185488556	0.000315958	TRUE	
30148	KRT8P26	0.365590499	0.002188775	TRUE	
30149	RP11-770G2.2	0.3251161495864621	0.002856728	TRUE	
30155	MUS81	-0.075903182	0.002557901	TRUE	
30156	EFEMP2	0.18421602729499287	0.003657357	TRUE	
30157	CTSW	-0.437141322	0.002472226	TRUE	
30158	FIBP	-0.125446705	0.003197907	TRUE	
30160	FOSL1	-0.397902102	0.000356775	TRUE	
30199	CTD-3074O7.5	-0.235357942	7.609942549197117e-06	TRUE	
30200	DPP3	-0.19552169	1.21620175037279e-05	TRUE	
30202	ZDHHC24	-0.124443002	4.485105605266929e-05	TRUE	
30207	CCS	-0.149630227	0.002178964	TRUE	
30218	RCE1	-0.167601415	4.774007581386576e-06	TRUE	
30242	RPS6KB2	-0.163137457	3.683669883229052e-07	TRUE	
30246	TMEM134	-0.180563432	7.293682826654753e-05	TRUE	
30247	AIP	-0.157472265	1.9131722240499805e-05	TRUE	
30249	PITPNM1	-0.157631575	1.6928094744376301e-06	TRUE	
30250	CDK2AP2	-0.119889385	0.006236238	TRUE	
30256	NDUFV1	-0.194082862	0.000196009	TRUE	
30283	NDUFS8	-0.181558116	0.00023188	TRUE	
30290	KMT5B	0.12509940520677443	0.000549518	TRUE	
30297	TESMIN	0.19881095893478626	0.000201751	TRUE	
30300	MRPL21	-0.113824837	0.006004538	TRUE	
30301	IGHMBP2	-0.131625217	0.002895543	TRUE	
30302	RP11-757G1.5	0.2320762806785796	0.000590583	TRUE	
30374	ALG1L9P	0.18434681644424128	0.000900429	TRUE	
30383	RNF121	-0.087299559	0.000245652	TRUE	
30385	IL18BP	-0.302826092	0.001253963	TRUE	
30386	NUMA1	-0.113475734	0.005114798	TRUE	
30395	RP11-807H22.5	0.3939171129288231	0.005393808	TRUE	
30437	RELT	-0.120278237	0.007352938	TRUE	
30474	LIPT2	0.2988056277712993	0.002852249	TRUE	
30476	POLD3	0.19283614432087548	0.00043474	TRUE	
30483	RP11-864N7.2	-0.228842325	0.006781278	TRUE	
30484	RNF169	0.18086589693593616	0.002330495	TRUE	
30509	GDPD5	-0.237894207	0.005406895	TRUE	
30522	RP11-535A19.1	0.22643460423907474	0.006308075	TRUE	
30542	RP11-672A2.4	0.28619054968588215	0.005254035	TRUE	
30554	CAPN5	-0.299490658	0.00472212	TRUE	
30563	AQP11	0.21020384070424317	0.0068336	TRUE	
30574	INTS4	-0.10069685	0.001031536	TRUE	
30586	RP11-452H21.1	0.3230036402248675	0.006523794	TRUE	
30587	RP11-452H21.2	0.28718527507913305	0.003515865	TRUE	
30665	PICALM	0.148876384	0.00239088	TRUE	
30671	SETP17	0.3224048916941029	0.002114584	TRUE	
30678	ME3	-0.248326793	0.005416788	TRUE	
30714	CTSC	0.13753072359993523	0.007852431	TRUE	
30745	RP11-358N4.6	0.022478038046639406	0.003872595	TRUE	
30747	TRIM51BP	-0.244155595	0.004573998	TRUE	
30831	C11orf54	0.2660388057606251	0.000350828	TRUE	
30846	ANKRD49	0.16223364177784244	0.007582961	TRUE	
30850	PIWIL4	0.17338202861047713	0.006711501	TRUE	
30868	BUD13P1	0.18987414045620035	0.006132392	TRUE	
30882	CCDC82	0.2575424572433872	0.000975369	TRUE	
30893	RP11-379J13.2	0.097141341	0.001718554	TRUE	
30970	CASP4	0.24488336569548197	0.000354458	TRUE	
30971	CASP5	0.5408828585637762	2.9353467694068767e-05	TRUE	
30972	CASP1	0.1959642656191135	0.001462499	TRUE	
30973	CARD16	0.2736806177057338	0.001260518	TRUE	
31034	ZC3H12C	0.30714031511303447	0.000284339	TRUE	
31144	CADM1	-0.324777306	0.002774086	TRUE	
31166	ZPR1	-0.124221674	0.001267267	TRUE	
31181	SIDT2	-0.113843456	0.004417768	TRUE	
31183	PCSK7	-0.142069573	0.001185562	TRUE	
31185	RNF214	-0.10055819	0.002554937	TRUE	
31189	CEP164	-0.106267827	0.001510228	TRUE	
31200	IL10RA	-0.103935619	0.003852072	TRUE	
31234	AP002954.4	0.38018241554850984	0.001658814	TRUE	
31257	VPS11	-0.099561351	0.000315889	TRUE	
31261	C2CD2L	-0.152755434	2.530339165609227e-06	TRUE	
31262	HINFP	-0.105290999	0.000155319	TRUE	
31267	CBL	0.17586653506445382	0.005232943	TRUE	
31292	OAF	-0.189420333	0.001025089	TRUE	
31297	GRIK4	-0.633681989	0.000235705	TRUE	
31309	SORL1	0.29247327092239384	0.000111336	TRUE	
31317	RP11-716H6.2	0.043949874	0.00247638	TRUE	
31335	CLMP	0.2376040375639909	0.001627643	TRUE	
31423	FEZ1	-0.393105306	0.00290964	TRUE	
31460	ST3GAL4-AS1	0.4844288023662635	0.000337689	TRUE	
31490	FLI1	0.14926790320391514	0.002847909	TRUE	
31509	RP11-567M21.3	0.14135392601838234	0.005972499	TRUE	
31592	RP11-283I3.6	0.2546051154437109	0.006790294	TRUE	
31652	RP11-253E3.1	-0.27914974	0.001620862	TRUE	
31669	RP11-320N7.2	-0.167856318	0.004074352	TRUE	
31682	RP11-234B24.5	0.10185809741154297	0.007680408	TRUE	
31688	GALNT8	-0.290397139	0.002358617	TRUE	
31706	RP3-454B23.1	-0.189422107	0.001283441	TRUE	
31728	IFFO1	-0.09522171	0.000419935	TRUE	
31733	LPAR5	0.16037396747730737	0.006083417	TRUE	
31744	PTMS	-0.298056325	0.000155495	TRUE	
31745	LAG3	-0.482156012	0.003529177	TRUE	
31747	CD4	-0.224694922	0.003446104	TRUE	
31748	GPR162	-0.31270667	2.3507414548375533e-05	TRUE	
31752	USP5	-0.119488456	0.005048437	TRUE	
31760	ATN1	-0.295072954	0.000458234	TRUE	
31776	C1RL	0.2870419627136082	0.004702145	TRUE	
31786	CD163L1	0.6297870604350337	0.002220056	TRUE	
31788	CD163	0.497684913	0.003102673	TRUE	
31800	NANOG	0.19916143461832342	0.004185895	TRUE	
31802	RP11-277J24.1	0.2802007819331186	0.000244992	TRUE	
31823	FAM90A1	0.4441377574068451	0.004799564	TRUE	
31829	RP11-113C12.4	0.25479898815522073	0.004029656	TRUE	
31832	RPS3AP43	0.36613526195363694	0.000879032	TRUE	
31834	OR7E140P	0.3481842465888629	0.000123413	TRUE	
31840	CLEC4D	0.5366131276613442	0.000346631	TRUE	
31842	CLEC4E	0.44179656181342486	0.00218939	TRUE	
31843	RP11-561P12.5	0.5435144187123411	0.000629111	TRUE	
31844	AICDA	0.5721987115964016	9.509064975531452e-06	TRUE	
31858	M6PR	-0.077699493	0.004513253	TRUE	
31910	CLEC7A	0.21716871985792374	0.002492081	TRUE	
31920	KLRC3	-0.468741753	0.003684997	TRUE	
31921	KLRC2	-0.496333803	0.000905816	TRUE	
31922	KLRC1	-0.382981695	0.004620227	TRUE	
31923	EIF2S3L	0.6232580263729294	1.484073367226407e-07	TRUE	
31977	LRP6	0.22017330814810693	0.00514972	TRUE	
31988	RP11-253I19.3	0.24307816330049048	0.002528899	TRUE	
31990	CREBL2	-0.117627118	0.004465321	TRUE	
32006	RP11-392P7.6	-0.344476979	0.001478264	TRUE	
32010	HEBP1	-0.156937127	0.00412342	TRUE	
32039	H2AFJ	-0.153973562	0.005238381	TRUE	
32040	WBP11	-0.117087002	0.006218258	TRUE	
32061	STRAP	-0.073124412	0.001810372	TRUE	
32108	PDE3A	0.30282409489478895	0.001946349	TRUE	
32167	LRMP	0.18801881144544053	0.004828143	TRUE	
32196	RP11-283G6.5	0.011726358139494667	0.005194273	TRUE	
32210	RP11-582E3.6	0.17347902289582276	0.002608484	TRUE	
32215	STK38L	0.1599018829969247	0.001419837	TRUE	
32247	RP11-946L16.1	0.25313161298884845	0.007310031	TRUE	
32248	FAR2	0.26577891863118086	0.000985395	TRUE	
32251	RP11-996F15.2	0.304411267	0.000494943	TRUE	
32253	RP11-996F15.6	0.23290818457020582	0.001823895	TRUE	
32254	ERGIC2	0.2711882378728016	9.807118530690567e-06	TRUE	
32255	OVCH1-AS1	-0.455954579	0.002855452	TRUE	
32266	IPO8	0.1886849477901636	7.519924294838547e-05	TRUE	
32296	ETFBKMT	0.22395140407024505	0.000303458	TRUE	
32297	AMN1	0.27886336430114866	7.578541043649074e-05	TRUE	
32304	RP11-428G5.4	0.12276374555661347	0.004952619	TRUE	
32307	RP11-428G5.1	0.23954887953892331	0.002451006	TRUE	
32310	KIAA1551	0.3033269240746485	0.000342036	TRUE	
32321	FGD4	0.1910517464499023	0.006353475	TRUE	
32376	RP11-476D10.1	0.6273921390258036	1.7509188069454407e-05	TRUE	
32377	AC079630.2	0.25460496171651265	0.001596789	TRUE	
32378	AC079630.4	0.3905378869880737	0.001198162	TRUE	
32379	LRRK2	0.39645719963376863	0.000133884	TRUE	
32424	PUS7L	0.16158491814927617	0.00777682	TRUE	
32426	IRAK4	0.22887128787857436	0.000217665	TRUE	
32427	TWF1	0.24072441519283005	0.001568728	TRUE	
32450	SCAF11	0.1501647958006308	0.000183342	TRUE	
32454	SLC38A2	0.22458949466054473	0.004910369	TRUE	
32458	RP11-474P2.6	0.31681812739902676	0.004464819	TRUE	
32510	ASB8	0.15969995930497138	0.003348627	TRUE	
32517	RP11-370I10.12	0.29354578649483914	0.004617687	TRUE	
32520	RP11-370I10.10	0.26148031215464584	0.001651978	TRUE	
32525	OR5BK1P	0.25082237651267736	0.000769513	TRUE	
32526	RP11-370I10.11	0.29343752439167087	0.004246106	TRUE	
32532	C12orf54	0.2206457744928616	0.00066197	TRUE	
32550	CACNB3	-0.219653372	0.007653617	TRUE	
32568	RP11-386G11.8	-0.082142426	0.007413371	TRUE	
32598	BCDIN3D-AS1	0.3103539834028206	0.003365507	TRUE	
32599	BCDIN3D	0.2758329075710106	0.003957053	TRUE	
32610	ASIC1	0.2914067454737905	0.004850146	TRUE	
32611	SMARCD1	-0.127075422	2.5105375969095423e-05	TRUE	
32626	DIP2B	0.15676005787701736	0.001405006	TRUE	
32638	HIGD1C	0.12613289445676906	0.005998619	TRUE	
32652	SMAGP	-0.203043514	0.000244256	TRUE	
32655	GALNT6	-0.15232912	0.004947564	TRUE	
32668	GRASP	-0.43610134	0.000517667	TRUE	
32669	NR4A1	-0.697706548	0.001367314	TRUE	
32671	ATG101	-0.159925973	2.3745465068187283e-05	TRUE	
32681	KRT86	-0.712149458	0.000300092	TRUE	
32684	KRT81	-0.470832004	0.002051295	TRUE	
32685	RP11-845M18.6	-0.303256981	0.005322514	TRUE	
32726	EIF4B	-0.116736874	0.000553782	TRUE	
32741	ITGB7	-0.301429279	0.003604619	TRUE	
32748	C12orf10	-0.203093271	8.367127045791414e-07	TRUE	
32749	AAAS	-0.127614964	0.000548544	TRUE	
32754	PCBP2	-0.149230889	5.837681714225332e-05	TRUE	
32758	TARBP2	-0.131939226	0.000372921	TRUE	
32763	ATP5G2	-0.182948983	1.8634904531014667e-06	TRUE	
32799	RN7SL390P	0.060196238659421364	0.004387035	TRUE	
32804	COPZ1	-0.103776547	0.000130698	TRUE	
32811	ZNF385A	-0.212489728	0.000594699	TRUE	
32859	RP11-644F5.15	0.48030163225084976	0.000580348	TRUE	
32862	ITGA7	0.4212956156609976	0.002693031	TRUE	
32895	ESYT1	-0.168473938	0.007949776	TRUE	
32899	RP11-977G19.5	-0.146216209	0.007349405	TRUE	
32902	NABP2	-0.136610386	0.000954615	TRUE	
32904	ANKRD52	-0.103202799	0.003425617	TRUE	
32907	CS	-0.085833283	0.002404638	TRUE	
32928	ATP5B	-0.097912044	0.000339553	TRUE	
32932	NACA	-0.117101229	0.001121188	TRUE	
32981	TSPAN31	-0.066274572	0.007663166	TRUE	
32991	RP11-571M6.18	0.35374386805823727	0.003441504	TRUE	
32997	RP11-620J15.3	0.19512933930469162	0.004675922	TRUE	
33031	KLF17P1	0.2722674275280238	0.004914496	TRUE	
33032	USP15	0.20284880000662142	0.002176021	TRUE	
33049	AVPR1A	0.3037246278232931	0.005060767	TRUE	
33061	SRGAP1	0.3032169504384755	0.004356954	TRUE	
33077	TBK1	0.20704045369219717	0.000924159	TRUE	
33078	RASSF3	0.21757143392280942	0.001201275	TRUE	
33085	GNS	0.1842122361480284	0.001754171	TRUE	
33088	RPL7P39	0.12589568992137967	0.004886975	TRUE	
33098	MSRB3	0.16918691215483073	0.00686608	TRUE	
33109	RP11-366L20.2	0.32297197466984096	0.00242137	TRUE	
33113	RPL21P18	-0.126363836	0.003628358	TRUE	
33118	IRAK3	0.40382299225157536	0.000344183	TRUE	
33119	RBMS1P1	0.44929597478813216	0.000218318	TRUE	
33120	RP11-335I12.2	0.29642131182112885	0.004341595	TRUE	
33121	PDCL3P7	0.346782521	0.000100407	TRUE	
33140	RP11-43N5.1	0.23143146286193939	0.005329336	TRUE	
33151	MDM1	0.1882531840578146	0.000327395	TRUE	
33162	RP11-637A17.2	0.27066419026572586	0.002115574	TRUE	
33168	MDM2	0.2556121664959755	0.001814899	TRUE	
33177	RP11-1143G9.5	0.3089243084725874	0.005416208	TRUE	
33189	RAB3IP	0.13382912050239992	0.004774707	TRUE	
33202	FAHD2P1	0.04767608	0.00593203	TRUE	
33271	BBS10	0.3500984277148196	0.001123486	TRUE	
33272	OSBPL8	0.3237709443531091	4.820222913103922e-05	TRUE	
33279	ZDHHC17	0.19378627592691347	0.002668317	TRUE	
33286	RP1-97G4.1	0.2829810072121793	0.006699063	TRUE	
33303	PAWR	0.20125549925859926	0.004932783	TRUE	
33305	PPP1R12A	0.27192669365675015	0.000568485	TRUE	
33309	RP11-84G21.1	0.31161737359757874	0.004928142	TRUE	
33322	LIN7A	0.3586932182676996	0.000250777	TRUE	
33326	ACSS3	0.3227402289448662	0.000670975	TRUE	
33384	RP11-13A1.1	-0.5144384	7.544012275129215e-05	TRUE	
33386	RP11-13A1.3	-0.180595695	0.002727016	TRUE	
33391	RP11-1109F11.3	0.5358098007058041	0.000338513	TRUE	
33395	GALNT4	0.33861182802328166	0.000260407	TRUE	
33396	POC1B-AS1	0.18101047683776697	0.002267096	TRUE	
33431	RP11-693J15.5	0.37993665080185685	0.000418607	TRUE	
33440	RP11-511B23.2	0.4098666759441879	6.760515175549746e-05	TRUE	
33444	NACAP3	0.47872388545338157	3.2108889544363074e-05	TRUE	
33455	CRADD	0.20006842862754282	0.000760325	TRUE	
33462	RP11-74K11.1	0.21497648594023722	0.000949744	TRUE	
33463	PLXNC1	0.35802706327272105	0.000124323	TRUE	
33465	RP11-1105G2.4	0.2900792572505335	0.00406612	TRUE	
33470	CEP83-AS1	0.2680714536050628	0.003535529	TRUE	
33479	NDUFA12	-0.105845289	0.006957342	TRUE	
