	geneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
28689	ART5	1.3133943849977112	0.024755203	0.2081062884624191	0.1189546119270987	0.9053113148108968	0.9492427498001578
28691	CHRNA10	161.19892309000778	0.2496271181252417	0.1081343107352343	2.308491323687732	0.020971825	0.0856057
28692	NUP98	6581.511246169307	-0.034097339	0.045960963	-0.741876079	0.4581624202017661	0.640662536
28695	PGAP2	692.1084621036808	0.1377273928750274	0.034702604	3.968791285	7.223811743449027e-05	0.002092635
28696	RHOG	43397.65325	0.027552785	0.06363873	0.4329562376981042	0.6650465628331698	0.8017546954866817
28697	AC090587.5	4.554527458114143	0.096297899	0.077992266	1.234710874521465	0.2169381272547484	0.3990146219944314
28698	STIM1	4211.049481855924	-0.045746907	0.027387544	-1.670354513	0.094849244	0.2315311535322693
28699	AC090587.4	9.661980148	0.004144333	0.061934857	0.06691439	0.9466498573733856	0.9710897443368456
28700	AC090804.1	16.390436369464524	-0.075144008	0.1284488745158214	-0.58501103	0.5585403004582297	0.7233640489540224
28702	HNRNPA1P76	2.422649046664988	-0.034555842	0.1587633741923617	-0.21765626	0.8276969460040673	0.9056919212503268
28705	RRM1	501.6019230930767	0.048829688	0.072706968	0.6715957196639059	0.5018411039660595	0.6769011610154648
28716	OR52B4	5.942934203033095	-0.20728135	0.1227523840027555	-1.688613642	0.091293495	0.2257076323542464
28717	OR52B3P	17.902655161363484	0.1939754800939308	0.098476692	1.9697603159076011	0.048865847	0.1501207071952056
28718	TRIM21	2834.071456977211	0.1479548478165007	0.075924854	1.9487011183360028	0.051331128	0.1552413540077377
28719	OR51R1P	6.734800341427441	-0.31074477	0.1214275809968199	-2.559095449	0.010494492	0.054371215
28720	OR52P2P	5.116090678490755	-0.242486929	0.1458168102156839	-1.662955929	0.096321258	0.2339528109114487
28721	OR52K2	3.707557879938805	-0.169547156	0.1241486838535763	-1.365678236	0.1720399785092693	0.3428125260429738
28722	OR52K3P	226.26373829716425	0.014458954	0.086293922	0.1675547181817746	0.8669335971089245	0.9271435289005706
28723	OR52K1	3.508155827987937	-0.077217184	0.1362714761862802	-0.566642306	0.5709572257466086	0.7330736091730687
28724	OR52M2P	5.082622443031094	-0.422997625	0.1462597874832471	-2.892097907	0.003826787	0.02835788
28725	OR52M1	5.650953928690674	-0.403583729	0.1483238211189665	-2.720963669	0.006509191	0.04001816
28726	C11orf40	5.359783019	-0.324290809	0.1514469335778303	-2.141283425	0.032251189	0.1140455573019027
28727	OR52I2	1.5868313711110895	-0.470746297	0.1882987683330518	-2.499996688	0.012419447	0.060779235
28729	TRIM68	190.2806184669965	-0.049983556	0.034666591	-1.441836509	0.149348501	0.312879954
28730	OR51D1	3.166061180688569	-0.276956248	0.1714527985758977	-1.615349827	0.1062349590072573	0.2491565240279539
28731	OR51E1	13.72364689847822	-0.32800578	0.1354670864769882	-2.421295004	0.015465321	0.070418856
28732	OR51A9P	4.564178839458918	-0.430812109	0.1652048974067022	-2.607744178	0.009114104	0.049671397
28733	OR51E2	12.948706829652822	-0.368739435	0.137807631	-2.675754837	0.007456116	0.043573979
28734	OR51C1P	2.7441350924034644	-0.387766243	0.1722683023218429	-2.250943661	0.024389106	0.094517756
28735	MMP26	6.385089440230163	-0.419973321	0.1584738778591223	-2.650110713	0.00804654	0.045801307
28736	OR51F5P	2.4231997187507828	-0.340912681	0.17631844	-1.933505543	0.053173951	0.1586928034126827
28737	OR51C4P	3.3744551026175538	-0.273177871	0.1606489928851937	-1.700464259	0.089043634	0.2219979742216547
28738	KRT8P49	34.77757588053298	-0.895470599	0.1520010139435964	-5.891214644	3.833672066803546e-09	1.048319733080653e-06
28739	OR51F3P	14.275549749187547	-0.018013207	0.2008638252834829	-0.089678702	0.9285425413708814	0.9618939448142626
28740	OR51F4P	2.7274524715187694	-0.364172375	0.1763803956684812	-2.064698708	0.038951517	0.1293221543093496
28741	OR51F1	3.370015285	-0.1741371	0.1747377639209581	-0.996562481	0.3189769250609893	0.5118517151478507
28742	OR51N1P	3.584578584083849	-0.396505945	0.1710702299228931	-2.317796292	0.020460395	0.084280163
28743	OR52Y1P	1.887674619220291	-0.399423911	0.1924587527414301	-2.075374101	0.037951877	0.1269934378360556
28744	OR52R1	4.749410890438448	-0.376172437	0.1645589374419248	-2.285943524	0.022257563	0.088829585
28745	OR51F2	2.206770948993728	-0.545790795	0.1793377055527358	-3.043368896	0.002339454	0.020502333
28746	OR51A8P	1.877094383422236	-0.423995971	0.1859773082813655	-2.279826368	0.022617989	0.089793559
28747	OR51S1	4.866733651107205	-0.35751078	0.1582378870268558	-2.259324786	0.023863189	0.093161531
28748	OR51H1	3.259196929448372	-0.373183734	0.1764929402913967	-2.114440005	0.034477704	0.1193411020520162
28749	OR51H2P	2.212582915991895	-0.393640725	0.1772485478367234	-2.220840336	0.026361777	0.099739353
28750	OR51T1	3.697371620055218	-0.465703184	0.1745127357040602	-2.668591388	0.007617005	0.044130748
28751	OR51A6P	3.2435040339227603	-0.384163703	0.1730236689617501	-2.220295668	0.026398704	0.099789869
28752	OR51A7	5.633896975205572	-0.352651393	0.1483595567428026	-2.377004899	0.017453856	0.076050037
28753	OR51G2	62.38660878630186	-1.225687723	0.2257090168468947	-5.430388825	5.62314010772448e-08	1.1017812475639052e-05
28754	OR51G1	4.538324962238982	-0.440591549	0.168284012	-2.618142646	0.008840984	0.048661589
28755	OR51A3P	3.8888119913906616	-0.190282024	0.1621742861890505	-1.17331809	0.240668271	0.4279234901146722
28758	OR51A5P	2.2819920398536544	-0.462760587	0.1721685050516979	-2.687835309	0.007191686	0.04269034
28759	OR51L1	2.9732910145345683	-0.474317157	0.1750044485387392	-2.710314857	0.006721936	0.040817563
28760	OR51P1P	2.273379741	-0.433954244	0.19098297	-2.272214338	0.023073568	0.090992497
28761	OR52J2P	2.5627861604157745	-0.368474827	0.1837942335319022	-2.004822566	0.044982019	0.1421013793334762
28762	OR52J3	6.3333569548662405	-0.039657338	0.1854322683807767	-0.213864274	0.8306529004745073	0.9077719268953728
28763	OR52E2	3.913717428641528	-0.318489984	0.1697488107388523	-1.876242798	0.060621948	0.1730942680412419
28764	OR52E1	2.329402188126158	-0.415093367	0.1799599956493142	-2.306586892	0.021077861	0.085828102
28765	OR52S1P	4.440482597	-0.452297219	0.1716101454548031	-2.635608853	0.008398648	0.047002129
28766	OR52E3P	3.420025835048761	-0.498916929	0.1734456546762431	-2.876502903	0.004021085	0.029279381
28767	OR52J1P	3.970765424070725	-0.267704209	0.1701055515622244	-1.573753512	0.1155444453705017	0.2637079683206058
28768	AC113331.9	1.832157705749625	0.249708221	0.2440588886670284	1.0231474164576528	0.3062381506906042	0.4991907929028495
28769	OR52A4P	4.880204467	-0.305893045	0.1623577602259703	-1.884067906	0.059555791	0.1710732653490868
28770	OR52A5	2.6138178193583586	-0.286788042	0.1753885194161024	-1.635158576	0.1020158094133269	0.2423405569336092
28771	OR52A1	4.797792798452568	-0.308660503	0.1667640021947981	-1.850882077	0.06418652	0.1799681530996963
28772	OR51A1P	4.358187747918566	-0.495576292	0.166575456	-2.975085902	0.002929065	0.023733916
28773	OR52Z1	5.729166648751178	-0.217429392	0.159619707	-1.362171354	0.1731438138066776	0.3442402255325476
28774	OR51V1	4.443608114087215	-0.372691234	0.1730182375374328	-2.154057509	0.031235662	0.111692516
28775	AC104389.16	6.806056431960486	0.053679461	0.1579866878976804	0.3397720513745405	0.7340281968357076	0.8476647458521188
28777	HBB	10366264.581534827	-0.478969468	0.1147032923257333	-4.175725548	2.9703777442829725e-05	0.001196034
28778	HBD	799922.1514	-0.382256432	0.11239595	-3.400980477	0.000671446	0.00898294
28779	HBBP1	444.7975548013749	-0.507628414	0.1516129846304717	-3.348185616	0.000813425	0.010259134
28780	BGLT3	4.786815227819303	-0.419325527	0.1797920743756824	-2.332280379	0.019685946	0.082123232
28781	HBG1	2272.073237584911	-0.145530116	0.1631449873551066	-0.892029344	0.3723772041031495	0.5629498360524315
28782	HBG2	10415.220505641231	-0.042715668	0.1675271900578319	-0.254977525	0.7987404579263347	0.8879889896367295
28783	HBE1	1020.5693975864444	-0.569697681	0.1513157983460605	-3.764958366	0.000166577	0.003642441
28784	OR51AB1P	9.964292877518965	-0.466036367	0.149224425	-3.123056876	0.001789832	0.017216146
28785	OR51B4	3.7054718209985342	-0.405630029	0.1574572118147524	-2.576128617	0.009991347	0.052652411
28786	AC104389.28	6.3810164715876745	-0.404764947	0.169967239	-2.381429197	0.017245606	0.075499587
28787	OR51B3P	4.980396316729252	-0.285303376	0.1470699515837416	-1.939916161	0.05238988	0.1570119993679552
28788	OR51B2	43.44016178934654	-0.615518973	0.2566551782606833	-2.398233215	0.016474372	0.073496417
28789	OR51B8P	3.0047007408854363	-0.376332752	0.1724361479873161	-2.18244699	0.029076559	0.1062624623984422
28791	OR51B6	7.467734067168393	-0.683068759	0.1507376733057287	-4.531506587	5.8564510817288605e-06	0.000390702
28792	AC104389.31	2.8466874978967134	-0.277656605	0.1664886254549009	-1.667721171	0.095371091	0.2324592343549103
28794	OR51M1	5.839616245526008	-0.278720884	0.1539881335679144	-1.81001534	0.070293408	0.1908142456815292
28795	OR51J1	4.689929008216988	-0.174464723	0.1601037751993546	-1.089697747	0.2758463088502718	0.4676041074977994
28796	OR51Q1	5.992154987477275	-0.399956445	0.1493580741460531	-2.677836118	0.007409946	0.043487997
28797	OR51K1P	3.5995189540906583	-0.459400533	0.1661778087823807	-2.764511918	0.005700802	0.037116371
28798	OR51I1	5.118250364053999	-0.378545059	0.1482069121927125	-2.55416602	0.010644249	0.05491841
28799	OR51I2	6.242438395329451	-0.392343289	0.1519931374027897	-2.581322392	0.009842262	0.052131581
28800	OR51A10P	4.918170184	-0.354676995	0.1518672292785237	-2.335441273	0.01952038	0.081692759
28801	OR52D1	3.099202325739342	-0.226387714	0.1642804947948673	-1.378055951	0.1681860139829925	0.3383647305234763
28802	UBQLN3	17.271594314758516	-0.386680077	0.1300292204746677	-2.973793705	0.002941428	0.023810827
28803	UBQLNL	46.37917539004479	0.1653439753318296	0.067260412	2.458265863587945	0.013960978	0.065739167
28804	OLFM5P	13.726720597575394	-0.229644718	0.1051411953761944	-2.184155481	0.028950825	0.106052161
28805	OR52V1P	5.873795569327717	-0.509551376	0.1434829090892524	-3.551303632	0.000383328	0.006233298
28806	OR52H1	4.865457680778774	-0.344224908	0.1594046848922132	-2.159440349	0.03081602	0.1106371161701969
28807	OR52H2P	2.5152764441467124	-0.271357838	0.1742832890175215	-1.556992866	0.1194721791218236	0.2694094578010001
28808	OR52B5P	4.293200585069194	-0.281773637	0.1538424726780625	-1.831572468	0.067015142	0.184673842
28809	OR52T1P	3.410647853767211	-0.363011192	0.1582977281441514	-2.293217951	0.02183546	0.087764399
28810	HNRNPA1P53	4.189413012	-0.236033335	0.136769654	-1.725772701	0.084388313	0.2142526150088604
28812	OR52B6	3.5684274997199843	-0.36247767	0.1548582690721958	-2.340705941	0.01924732	0.080917437
28813	TRIM6	47.82610906453997	0.056300604	0.078767113	0.7147729815047833	0.4747493328702075	0.6550045685929388
28814	TRIM34	673.3414872248197	0.1423116573313393	0.068288247	2.0839846238469626	0.037161566	0.1252001633443849
28815	TRIM5	838.4610056416643	0.1080470064643143	0.038410804	2.8129327247949005	0.004909192	0.033477757
28816	TRIM22	10323.594293944268	0.2791134359546851	0.070036326	3.985266645290063	6.740439073717236e-05	0.001996775
28817	OR52U1P	4.055406071763106	-0.254156606	0.1431137519854427	-1.775906247	0.075748371	0.2003531536362866
28818	OR52P1P	6.385016741779527	-0.357325374	0.1331128473913161	-2.684379313	0.007266461	0.042919208
28819	OR56B1	1.4555735316987997	-0.03628073	0.1532164780584593	-0.236793916	0.8128166714159867	0.8972642201896642
28820	OR52N4	21.04659248966333	-0.217679306	0.08421017	-2.584952691	0.009739236	0.051806573
28821	OR56B2P	2.3581005018918373	-0.229953711	0.1845569539314781	-1.245976951	0.2127728571526458	0.3945629165650524
28822	OR52N5	3.415259164466583	-0.43577179	0.1552410813605644	-2.807064897	0.004999517	0.033954142
28823	OR52N1	4.405614766759125	-0.342191325	0.1556869941563596	-2.197944193	0.027953083	0.1036155318683136
28824	OR52N3P	4.157264063978419	-0.371322728	0.1463614491320564	-2.537025495	0.011179881	0.056841374
28825	OR52N2	4.683650255055356	-0.327177563	0.1301702553072199	-2.513458716	0.011955377	0.059250667
28826	OR52E6	1.318023710173579	-0.395549239	0.2094745305203292	-1.888292757	0.058986659	0.1700633231969834
28827	OR52E8	2.928070533868036	-0.259044414	0.1669506401026575	-1.551622764	0.1207525129778072	0.2712407955352731
28828	OR52E7P	3.122922667291271	-0.329247883	0.1614756839999618	-2.038993578	0.041450669	0.1347607049963243
28829	OR52E4	3.561985500521124	-0.257234281	0.1627528857823438	-1.580520554	0.1139877037302076	0.2614499050255772
28830	OR52E5	3.585199800372819	-0.309238783	0.1677676839375871	-1.843255957	0.065291648	0.1818170744460669
28831	OR52Q1P	1.373229257814538	-0.370658825	0.2045107242773982	-1.812417546	0.069921704	0.1900733752388897
28832	AC025016.1	4.022155454288852	-0.412767665	0.1558988093509454	-2.647663997	0.008105004	0.045994988
28833	OR56A3	3.6634217908134272	-0.251741024	0.1656243423441162	-1.519951838	0.1285230806672922	0.2825736295568916
28834	OR56A5	1.9828666439774636	-0.309011901	0.1674996369300143	-1.84485117	0.065059191	0.1814352427081699
28835	OR52L1	3.331841637	-0.323278807	0.1497383756178961	-2.158957616	0.030853455	0.1107395615600427
28836	KRT18P58	6.879110710046755	-0.288585863	0.149563001	-1.929527093	0.05366546	0.1596702096323576
28837	OR56A4	2.4464509646971497	-0.448291211	0.1802029794011318	-2.487701437	0.012857162	0.062243816
28839	OR56A1	2.9547342109623025	-0.611532471	0.1743818877830644	-3.506857732	0.000453432	0.006973541
28840	OR56A7P	4.281049061748825	-0.376721088	0.1524807537686796	-2.470614019	0.013488131	0.064360242
28841	OR52L2P	3.8995330138145294	-0.210669071	0.1375589096922546	-1.531482562	0.1256501728391278	0.2783228503586306
28842	OR52X1P	5.892105507706198	-0.211823779	0.137078738	-1.545270859	0.1222807611479678	0.2734640478481201
28843	OR56B4	3.5093102062250665	-0.02633699	0.1237586105248048	-0.212809351	0.83147567	0.9081924574201612
28844	RP11-290F24.3	2.167572254893372	-0.127560914	0.1439985085625895	-0.885848856	0.3756989787516192	0.5658793890960168
28845	OR56B3P	3.256202617620468	-0.279411796	0.1470370022299395	-1.900282187	0.057396098	0.1668704868197543
28846	OR52B1P	3.202843283984346	-0.447426499	0.1516235324178169	-2.95090407	0.003168453	0.025066477
28847	OR52B2	5.785702364773054	-0.375575217	0.1348012672628695	-2.786140106	0.005333981	0.035442133
28848	OR52W1	9.334308544283312	-0.196063087	0.1194935480092819	-1.640783876	0.1008422865539047	0.240590552
28849	RP11-290F24.6	102.37160072803312	0.1959245208220109	0.115182168	1.7009969866657952	0.088943553	0.221815131
28850	C11orf42	13.937910115378134	-0.014135767	0.1054478440083642	-0.134054585	0.8933594117165041	0.9427402067521452
28851	FAM160A2	6246.498009770815	0.076381425	0.048552802	1.5731620628519911	0.1156812972074657	0.2639199920843992
28852	CNGA4	51.18385665162683	0.349480659	0.1002311561334692	3.486746760544669	0.000488934	0.007329299
28853	CCKBR	2.973830440486869	-0.196305286	0.1435976372940687	-1.367050946	0.1716093372443565	0.3424355501261473
28855	PRKCDBP	73.06003432988948	-0.150714105	0.098078603	-1.536666517	0.124374994	0.2764433384549493
28858	SMPD1	1106.5165132756142	-0.023492109	0.036725074	-0.63967493	0.5223839574783109	0.6938351960443175
28859	APBB1	808.9048922261236	-0.018183074	0.065094582	-0.279333132	0.7799891820684115	0.8772317628481263
28860	HPX	39.79207604342983	-0.044717591	0.1208036695189505	-0.370167485	0.7112577018250983	0.8325228942026293
28861	TRIM3	322.76652456456566	-0.101454775	0.029775372	-3.407338647	0.000655997	0.008871644
28862	ARFIP2	932.0332283041098	-0.101470585	0.029971117	-3.385612433	0.000710196	0.009345271
28863	TIMM10B	566.0163012053397	-0.080149031	0.030961958	-2.588629283	0.009635877	0.051510024
28864	CTD-2010I16.1	15.900852215296268	-0.18733533	0.081218172	-2.306569149	0.021078851	0.085828102
28865	DNHD1	747.6467614	-0.157192058	0.059532171	-2.640455656	0.008279463	0.046612251
28866	RRP8	591.2240553415556	-0.055475908	0.027196307	-2.0398324	0.041367022	0.1345689709487525
28868	ILK	5474.544184908724	-0.039924634	0.044637362	-0.894421895	0.3710962021440429	0.5617740915138595
28869	RP11-732A19.2	3.86790138	-0.089877709	0.079415289	-1.131743148	0.2577424354256812	0.4474845055746498
28870	TAF10	3499.224719850571	-0.132048599	0.040624952	-3.250430913	0.001152303	0.012875572
28871	TPP1	11961.23301895288	-0.06897951	0.048633718	-1.418347472	0.1560893433637358	0.3218801044388167
28873	DCHS1	134.94531309743533	-0.068597359	0.070842262	-0.968311254	0.3328889459665046	0.5250433245503265
28875	MRPL17	241.46602731303497	-0.007073007	0.042149383	-0.167808071	0.8667342731558638	0.9270498883821412
28876	RP11-732A19.1	2.5596694310358195	0.136460433	0.1296855324535503	1.0522409899005445	0.2926889977513986	0.4856808603679108
28877	GVINP1	561.2020729109975	0.046950433	0.064212459	0.7311732622546355	0.4646733295882834	0.6465302972184223
28878	GVINP2	4.132285735510734	-0.446738197	0.2371694283876115	-1.883624715	0.059615756	0.1711830874478613
28889	ZNF215	6.155356012	0.008891839	0.1485690477577845	0.059849879	0.952275199	0.974337837
28895	SYT9	2.081000192017725	0.1199697604611244	0.1903802580072428	0.6301586189496619	0.5285908104385028	0.698951073
28896	CTD-2516F10.2	87.71030488443695	0.083428848	0.056382865	1.4796844395427993	0.1389574801445361	0.2974467041648719
28897	OLFML1	6.837861483382506	-0.133389883	0.1218206092414947	-1.094969755	0.2735298871005696	0.4652120641521819
28898	PPFIBP2	394.0967258470528	-0.03918665	0.044253907	-0.885495831	0.3758892671110773	0.5660632124662338
28900	CYB5R2	56.642732806475806	-0.126535753	0.096711036	-1.308390007	0.1907410603820709	0.3668573617674643
28917	EIF3F	5915.265518193919	-0.178984618	0.034133738	-5.243627746	1.574497068179427e-07	2.51152468234467e-05
28920	TUB	23.51701791189712	0.02689305	0.07802199	0.3446855217564191	0.7303308038273835	0.8455567730163593
28924	RIC3	152.63276833280358	-0.05278475	0.072370653	-0.729366788	0.4657773278177427	0.6475085489059614
28927	STK33	11.903023670397348	0.1140704634045878	0.079299985	1.4384676506361709	0.1503014097385383	0.3141885315804594
28928	TRIM66	677.2224556209292	0.029028046	0.046832353	0.6198289148192225	0.5353704299063642	0.704168179
28930	RPL27A	17884.661299386906	-0.182359581	0.058460304	-3.119374501	0.001812354	0.017339336
28932	SNORA3B	6.272181493694977	-0.302896561	0.091439051	-3.312551435	0.000924491	0.011211641
28933	ST5	39.87426054786241	-0.124067646	0.084447533	-1.469168385	0.1417871230854711	0.3018431190529371
28936	AKIP1	160.48334525408268	-0.018397003	0.035954691	-0.511671836	0.6088807	0.7609320435433753
28939	TMEM9B	1291.2754308901492	-0.019239236	0.034698323	-0.554471648	0.5792561035432726	0.7394177121458293
28940	TMEM9B-AS1	14.21185459015962	0.003146805	0.068558248	0.04589973	0.9633901691298882	0.9803139901745556
28941	NRIP3	58.37383194637991	-0.325871377	0.1058498142752613	-3.078620206	0.002079616	0.01901145
28943	SCUBE2	10.49296510531788	0.1113151980894786	0.076300422	1.4589067174330643	0.1445907840172707	0.3058481017923976
28946	DENND5A	8470.700982085453	0.1219881771853049	0.046565099	2.6197340743060686	0.008799836	0.048587302
28947	RP11-5L12.1	1.3131547734321178	-0.202534537	0.2217173709716927	-0.91348069	0.3609897847745049	0.5526408787341072
28948	TMEM41B	642.0686948788953	0.049288985	0.044200967	1.1151110076103643	0.2648028550221647	0.4554200048417139
28949	PRR13P2	1.361860142415487	-0.077683664	0.1637955887254588	-0.474272017	0.6353059439153692	0.780303707
28950	IPO7	921.4539515137396	-0.046085395	0.041085694	-1.121689578	0.2619944492255415	0.4522384763130115
28953	CTD-2371O3.3	16.490627743621765	0.068146419	0.084843479	0.8032016170587586	0.4218582110209089	0.608128822
28954	ZNF143	971.9615079	0.009512397	0.029788214	0.3193342365337688	0.7494730736342838	0.8585318770112562
28955	WEE1	153.2480478757255	0.019663106	0.071230075	0.2760506163526343	0.7825091897951226	0.8791348900113699
28956	RPL23AP65	11.92497169514983	-0.169758878	0.087390644	-1.942529191	0.05207307	0.1565431945312483
28958	RP11-16F15.2	2.3979085642695246	-0.113482131	0.1285922565435799	-0.882495835	0.3775087310055329	0.5675060268435741
28959	SWAP70	972.3233061759668	-0.087941411	0.042492588	-2.069570633	0.038492571	0.1282261211762889
28961	RP11-540A21.2	3.256497120815893	0.2188214465859152	0.1232566779465136	1.7753313672860085	0.075843189	0.2004184283817333
28962	SBF2-AS1	25.734966547602813	0.034798885	0.069504663	0.5006697908662446	0.6166035361697757	0.7667564036804106
28963	SBF2	951.3756600261136	0.1461713806337714	0.050916048	2.870831223557707	0.00409394	0.029588619
28964	RP11-1H15.2	2.367640376747777	0.1534377187771564	0.1450061239573264	1.0581464740227893	0.2899886695069796	0.4831418734943019
28966	RP11-1H15.1	6.149148486	-0.044956812	0.1132760472294613	-0.396878364	0.6914571599187352	0.8202812722834577
28968	RP11-351I24.3	3.1529015619214613	0.386648167	0.1356164120039033	2.851042593974197	0.004357613	0.030883954
28969	RP11-351I24.1	22.151070146563303	0.2354592045828369	0.087303188	2.6970287005432816	0.006996124	0.041969998
28970	ADM	10281.557317829049	0.12996423	0.079695192	1.630766250889731	0.1029396512225223	0.2437714390008798
28971	AMPD3	2145.881166801547	0.114028713	0.055061918	2.070917913792273	0.038366468	0.1279259258450989
28973	MTRNR2L8	50.02021332	0.089984195	0.073892657	1.2177691128240162	0.223311725	0.4070269378117913
28974	RNF141	2723.475527521895	0.2365955012642746	0.081497377	2.903105726295975	0.003694819	0.027701678
28975	MRVI1-AS1	70.38319108458789	0.037995205	0.1091258292447715	0.3481779281489516	0.727706563	0.8437354443929411
28976	LYVE1	377.5172043743827	0.1369439193670252	0.1278196584319375	1.0713838626000258	0.2839968658058113	0.4768862952096503
28977	MRVI1	4392.355090119896	0.3988346188994367	0.125535945	3.1770551419635846	0.001487787	0.015197908
28978	CTR9	1271.479521036662	0.1277141613288146	0.053217736	2.3998420777586738	0.016402146	0.073266204
28980	EIF4G2	14022.820129676287	0.1093773460019301	0.035774811	3.057384329476712	0.002232778	0.019871869
28981	RP11-685M7.3	11.142580686188383	0.3252178939769098	0.09456277	3.439174795961749	0.00058349	0.008217076
28982	ZBED5	826.4028131728659	0.1543789294267237	0.067900113	2.273618141451748	0.022988956	0.090759507
28983	ZBED5-AS1	199.89965653369944	0.068177513	0.050544342	1.348865370084246	0.1773802131227605	0.3494244160344184
28990	GALNT18	12.122655666520762	0.1085567381246527	0.11972953	0.90668307	0.3645744187345276	0.555750419
28991	CSNK2A3	2.0802248897156863	-0.071707687	0.123922003	-0.578651774	0.5628241626420598	0.7267183718962752
28997	USP47	1064.8029306166084	0.049473912	0.033451391	1.4789791952996107	0.1391458752808414	0.29777313
28999	DKK3	105.2459882921408	-0.252363429	0.095745242	-2.635780357	0.008394405	0.047002129
29003	MICAL2	4203.853691487127	-0.072577915	0.066712173	-1.087926109	0.2766277288751855	0.4683998642712381
29005	MICALCL	204.2666603	-0.052782459	0.07410213	-0.712293403	0.4762831085651726	0.6561747798436361
29007	PARVA	43.70466955	-0.033569701	0.1168458999176759	-0.287298919	0.7738834503682617	0.8734664933534642
29009	TEAD1	23.25606607930015	0.2043437121958454	0.1131671191528718	1.8056809586166784	0.070968189	0.1920077856099097
29013	LINC00958	6.736148341	-0.050553546	0.2252570559887485	-0.224426026	0.8224258213342694	0.9025067974105644
29018	ARNTL	1427.4721988931856	0.098327323	0.045369877	2.167238017236097	0.03021671	0.1092511854815167
29020	BTBD10	756.7162257530507	0.1858507135861622	0.085765076	2.166974279081733	0.030236815	0.1092511854815167
29025	FAR1	2958.556099706301	0.180215864	0.071613057	2.516522412476522	0.011851936	0.058902253
29026	FAR1-IT1	2.337638243363314	0.1542564688690836	0.1463304444818339	1.054165245074709	0.291807269	0.4847998451680681
29035	SPON1	32.83178903	-0.15687063	0.090631062	-1.730870482	0.083474867	0.2130443948148106
29038	RRAS2	193.1819682454401	-0.001953346	0.081111947	-0.024082094	0.9807871262819164	0.9899352246246996
29040	COPB1	3509.7384137326444	0.070568546	0.044512355	1.5853698461976895	0.1128823280963788	0.2595865344535821
29042	PSMA1	2416.437122607808	-0.070505061	0.027206884	-2.591442004	0.009557465	0.05130025
29043	PDE3B	1250.3236593404615	0.122052094	0.062095802	1.965545016543664	0.049351191	0.1510561705813761
29044	RP11-677N16.1	6.232266876929068	0.1099892633354628	0.1231151904322088	0.8933849913185692	0.3716510373118153	0.5622326228018246
29045	CYP2R1	246.9799198327559	0.058055066	0.038798923	1.496306125	0.1345738996491466	0.2909698051327994
29046	CALCB	3.978540008669361	-0.065678029	0.1427480598072283	-0.460097528	0.645446218	0.787371797
29048	CALCA	1.4364472563620758	-0.158517295	0.240671794	-0.658645091	0.5101237005580206	0.6834816089141369
29050	INSC	73.33931897	0.4377882730780275	0.089547855	4.888875061667139	1.0141383045367413e-06	0.000106033
29052	RP11-531H8.1	3.170765803215829	0.3125716149015847	0.152903755	2.044237658871141	0.040930075	0.1337497012332713
29053	RP11-531H8.2	263.1719875707317	0.3841218354962057	0.137333103	2.797008356553216	0.00515782	0.03463227
29054	RP11-396O20.1	2.9038733680447497	0.255686863	0.1710962281369939	1.4944038557992971	0.1350700943879356	0.2916848241559828
29057	SOX6	151.72975086947503	0.101400775	0.1153975815375114	0.8787079724609428	0.3795596348343943	0.5695208426379867
29061	C11orf58	1531.1665626408046	0.001173463	0.031269953	0.03752684	0.9700649399785308	0.9840804539800806
29062	PLEKHA7	50.73321642	0.023556948	0.065430957	0.3600275674278116	0.7188265181590734	0.8376939576579583
29064	RP11-466H18.1	24.90054566414548	-0.047620194	0.1053653384571322	-0.451953122	0.6513027540903071	0.7920931397675188
29065	OR7E14P	4.589361959534777	-0.353660383	0.1680332626859755	-2.10470461	0.035317029	0.1211355653148744
29066	RPS13	9244.783024891063	-0.119242742	0.049517229	-2.408106109	0.01603552	0.072183045
29067	SNORD14A	2.369797659688353	-0.140248498	0.1074945848924436	-1.304702911	0.1919940299833907	0.3685835088803191
29068	SNORD14B	1.4180468047914974	-0.163468715	0.1390567920684163	-1.175553621	0.2397732980060765	0.4270034171318405
29069	PIK3C2A	489.1887344967072	0.009118745	0.052858944	0.1725109221661629	0.8630358754380477	0.9252713778896386
29073	NUCB2	929.4217389364272	0.1852292815366567	0.070444498	2.629435757	0.008552669	0.047622424
29074	RP11-452G18.2	127.97240201838176	-0.201303052	0.076868632	-2.61879322	0.008824142	0.048625514
29075	NCR3LG1	34.68569937	-0.136276254	0.095824711	-1.422141034	0.1549853126867553	0.3204075767529148
29076	RP1-239B22.5	48.42049402125871	-0.031137319	0.063869697	-0.487513171	0.6258947111776769	0.7735169601661442
29077	KCNJ11	15.030690794264869	0.2838895108555965	0.1403529703789819	2.022682598658484	0.043105882	0.1381386697110468
29078	ABCC8	4.069749104789054	-0.299014495	0.1513565277044825	-1.97556392	0.048204188	0.148712252
29080	USH1C	1.3149344191883932	-0.091092933	0.2024790399638547	-0.44988821	0.6527910488614344	0.7930117389117326
29084	MYOD1	1.3322270365533544	-0.10544297	0.3360460300611826	-0.313775378	0.7536916458264494	0.8609773204893335
29085	KCNC1	7.032603921039989	-0.192937735	0.1099771948266079	-1.754343122	0.079371731	0.2062753164661802
29086	SERGEF	368.74670197451593	-0.157344606	0.043437911	-3.622287598	0.000292009	0.005208858
